HUD_unit_occupancy_rate,asian_perc,average_Jan_temperature,average_summer_temperature,black_perc,city_or_urban,coc_number,federal_funding_change,female_perc,gini_coefficient_2016,high_housing_density,hisp_perc,house_price_index_2009,log_median_rent,medicare_reimbursements_per_enrollee,migration_4_year_change,net_migration,number_eviction,p0_19_perc,p65_plus_perc,pacisl_perc,percentage_excessive_drinking,percentage_owners_cost_burden_2016,percentage_renters_severe_cost_burden_2016,poverty_rate,proportion_one_person_households,rate_unemployment,rental_vacancy_rate,share_HUD_units,share_built_before_1940,share_no_bachelors,share_overcrowded_units_2016,share_renters_2016,share_under_18_with_single_parent,share_veteran_status,shelt_homeless_rate,suburban,total_Jan_precipitation,total_annual_precipitation,total_federal_funding,total_homeless_rate,total_population,unsht_homeless_rate,utility_costs,year
89.8958358764648,0.018453123890123494,45.4426956176758,81.4383697509766,0.2661538825805622,1,AR-500,-5.86104869842529,0.5165775382981386,45.7444686889648,0,0.05530863445868469,1.41861635604818,1.80548691749573,8.73811710718405,-0.236632823944092,100,0,0.2596510632828329,0.14901688196156826,0.0002638335007661319,0.160276547074318,0.117880229949951,0.22272762298583998,14.6772603988647,0.307517776489258,0.0341818404197693,11.9230556488037,4.17838668823242,3.96364593505859,0.695464172363281,0.019365645647049,0.359083023071289,0.33585163116455097,0.115672740936279,7.712056176240779,0,2.53456687927246,53.0499229431152,32.13437,17.013878318636454,591282,9.301822142395675,17.5251731872559,2017
92.0440979003906,0.03011485710297527,40.7812118530273,77.9648208618164,0.022563978745116828,1,AR-501,3.82645010948181,0.5025021833978764,46.7319374084473,0,0.1610055513952054,3.81066603389061,1.78478300571442,8.85471265942577,0.434119939804077,8133,0,0.2861656515202674,0.1288723480911538,0.012826873053569172,0.171395972371101,0.107452459335327,0.183227100372314,12.3160619735718,0.24696598052978502,0.0286227941513062,4.33599853515625,1.46105015277863,4.00664234161377,0.688248443603516,0.0334654927253723,0.380827407836914,0.19047096252441398,0.09533211708068849,4.43281642292464,0,2.88071393966675,35.850715637207,3.82645,6.224806040702687,530137,1.791989617778046,16.2303123474121,2017
90.1595458984375,0.013328497106384361,44.9828910827637,80.681022644043,0.13233847814043465,0,AR-503,1.69725000858307,0.5100459982928841,45.9262466430664,0,0.06966873649961834,1.97437545108036,1.56798410415649,9.25779768704739,0.0333085283637047,-509,0,0.265139826509381,0.16288881550335557,0.0006631766431893112,0.144519597291946,0.10976929664611801,0.249902763366699,18.1547985076904,0.278270149230957,0.0418144035339355,8.43033123016357,4.03412628173828,5.42849731445313,0.809965209960938,0.0281343984603882,0.346504783630371,0.294487419128418,0.104820566177368,4.213652957406916,0,2.84691333770752,49.119010925293,4.26096,8.932583357243784,1108302,4.718930399836868,17.2605056762695,2017
86.3240203857422,0.0060373561411232,49.0451469421387,81.5437850952148,0.36276103124927594,0,AR-505,-0.92249995470047,0.505704705761637,46.9661979675293,0,0.03628702597320923,3.4608635283444,1.42362296581268,9.24535025721653,0.179014503955841,-2920,0,0.25355902806510017,0.17539446377089823,0.0004667035174881421,0.131282508373261,0.10023305892944301,0.266027145385742,20.2784328460693,0.305314292907715,0.0519355964660645,8.37034130096436,4.71474933624268,5.74810647964478,0.8289171600341799,0.024891233444213897,0.324290008544922,0.36517097473144505,0.0928153038024902,2.9127595417699648,0,3.9639356136322,57.3016395568848,2.7158,2.9127595417699648,302119,0.0,21.2173442840576,2017
91.8847351074219,0.005235244798876908,40.1693115234375,77.5562133789063,0.003343927311014487,0,AR-512,0.0,0.5098368007487277,44.1470336914063,0,0.022812798564938484,-4.42236705976623,1.49607181549072,7.9299484269893,0.630225777626038,740,0,0.21498625382650574,0.2597831809230409,0.0004972020200050695,0.139039754867554,0.11787971496581999,0.17540908813476602,15.3274717330933,0.286786403656006,0.039510931968689,8.8613338470459,2.56277108192444,6.24018478393555,0.831205825805664,0.0200621867179871,0.245447406768799,0.20290678024292,0.14492297172546398,2.6322459882621327,0,1.90942347049713,42.5615310668945,0.0,5.167001384366409,102574,2.534755396104276,14.7862195968628,2017
90.1772155761719,0.012375356339535947,44.658519744873,81.9929962158203,0.021044180088288008,0,AZ-500,1.2505499124527,0.4935882940207128,44.4088859558105,0,0.2830989811997065,1.73348800345731,1.91272747516632,9.43357239606914,1.11815750598907,17289,283,0.25039873943009733,0.21140466940110902,0.0017970338116602715,0.158608421683311,0.137281255722046,0.23579454421997098,18.1458301544189,0.255688076019287,0.0803301429748535,8.01382541656494,0.933846712112427,2.57545185089111,0.818752670288086,0.05138671875,0.310147609710693,0.266785850524902,0.132561521530151,6.290821174687564,0,2.03709673881531,12.0622787475586,39.99989,10.63305146926158,1662740,4.3422302945740165,17.183557510376,2017
94.0,0.029300190909997737,50.310001373291,85.9266662597656,0.03328036313392638,1,AZ-501,-1.42091763019562,0.5079815786172901,47.1300010681152,0,0.36991207078583216,-5.25587558950772,1.94304895401001,8.71023,0.408793687820435,5436,8056,0.24493960113341082,0.18712043922138746,0.0014863918603008931,0.169705122709274,0.143814849853516,0.28100564956665,17.8281097412109,0.307357273101807,0.0495036172866821,7.83886098861694,2.04294633865356,2.45237636566162,0.703765029907227,0.0396191096305847,0.386936950683594,0.289836025238037,0.129465560913086,11.742989514270842,0,1.26999998092651,10.8199996948242,84.14896,15.54538729643592,1012519,3.8023977821650754,13.3000001907349,2017
94.0,0.04014000150706893,51.9300003051758,90.7366714477539,0.05266237427608133,1,AZ-502,2.07118558883667,0.5053485592964303,46.8199996948242,0,0.3083129969577522,24.3555633096349,2.11625552177429,10.10427,0.258954405784607,55537,0,0.27183909417125734,0.14477712033142287,0.0018869069961305177,0.185377478599548,0.144752445220947,0.238907985687256,14.7617874145508,0.270296211242676,0.0456641721725464,7.82423305511475,1.38854169845581,0.973094701766968,0.6863341522216799,0.0441064500808716,0.396407508850098,0.251563282012939,0.0961328029632568,8.376279679868324,0,1.44000005722046,7.65999984741211,254.18465,13.240002144856726,4233383,4.8637224649884025,15.8999996185303,2017
87.0,0.36064144545254523,45.7200012207031,70.2566680908203,0.023443562895564502,1,CA-500,95.7713165283203,0.4954464620840506,46.6599998474121,1,0.2580096553330831,53.9528056137731,2.84897089004517,11.59192,-0.775141000747681,-63,869,0.24748818968976094,0.12832429494065722,0.0033811785718908145,0.15923447906971,0.183329792022705,0.237083988189697,9.0924243927002,0.20991447448730502,0.0379911613464355,2.83970355987549,3.55262470245361,4.93077993392944,0.487713050842285,0.0784833192825317,0.434620361328125,0.159812927246094,0.0446615314483643,10.074679989128043,0,12.6800003051758,29.6399993896484,200.15353,38.27964226084931,1931575,28.204962271721264,8.60000038146973,2017
91.0,0.3490731112665976,49.1199989318848,61.6233329772949,0.0503822039189456,1,CA-501,95.0991592407227,0.49047429354767647,51.8800010681152,1,0.15245810138762222,51.9187099149968,2.75556969642639,11.62713,-0.492235243320465,6970,593,0.14982827361623005,0.1511032378613017,0.003758690473608697,0.23898421227932,0.180350246429443,0.212668857574463,10.0090970993042,0.37091400146484405,0.0327782225608826,2.53766107559204,5.53426790237427,48.3308563232422,0.408061103820801,0.061505560874939,0.631916770935059,0.210645008087158,0.0385083627700806,28.592528504068586,0,10.6300001144409,28.8500003814697,318.04009,78.27846725784525,876103,49.68593875377667,5.90000009536743,2017
89.0,0.2971154753465325,46.4900016784668,69.8433303833008,0.10683108763661087,1,CA-502,98.5529556274414,0.5087652337597294,46.8800010681152,1,0.22502111011374057,50.635363552415,2.59823536872864,12.11459,-0.522153794765472,6968,1640,0.23264615578175166,0.13124925902895895,0.008209959134690994,0.195850253105164,0.18708358764648397,0.260135059356689,10.4876737594604,0.249769172668457,0.042752776145935104,2.76371955871582,5.60663318634033,19.8331298828125,0.541508140563965,0.0693097400665283,0.47432628631591794,0.211344814300537,0.0501556968688965,10.682080477318422,0,9.38000011444092,22.5500011444092,339.98867,34.048375428553456,1653236,23.366294951235034,8.80000019073486,2017
97.0,0.15586283916841787,46.4500007629395,76.5933380126953,0.09804726220213314,1,CA-503,43.6094551086426,0.5114051782244955,45.9799995422363,1,0.23000740123970764,31.7558928629971,2.23644518852234,11.05654,0.417619168758392,9709,5570,0.26288013956623446,0.13360493239760518,0.011115736885928392,0.189020678400993,0.177610950469971,0.290459938049316,16.1082706451416,0.267393589019775,0.05415516853332521,5.10760307312012,3.4248366355896,4.8382306098938,0.7029313659667971,0.047814006805419904,0.44794673919677697,0.26511474609375,0.0861138343811035,10.65910682896528,0,10.1800003051758,22.6700000762939,195.11838,24.219235293340205,1513260,13.560128464374925,12.8999996185303,2017
94.0,0.04085877661844302,46.3499984741211,65.8600006103516,0.01537215704409993,0,CA-504,2.97584056854248,0.5108934905018131,45.9300003051758,0,0.26597106580950436,36.6759476465043,2.53449010848999,11.00957,-0.156101435422897,1041,0,0.22502098909757798,0.18141328575142954,0.0029235877761083534,0.193368583917618,0.18909460067748998,0.288880577087402,9.24989032745361,0.27892068862915,0.0397834730148315,3.32050395011902,3.06047058105469,9.15009307861328,0.685037384033203,0.0508138370513916,0.40344791412353503,0.20803615570068398,0.0825625133514404,19.60967225251224,1,19.5799999237061,49.5599975585938,30.76336,56.26864457072085,503833,36.65897231820861,11.8999996185303,2017
90.0,0.16592792310158128,45.8600006103516,71.4400024414063,0.08729937776919057,0,CA-505,39.3399505615234,0.5114157617167774,46.7900009155273,1,0.25459032446460483,40.6121323293611,2.63404488563538,11.90483,-0.019660472869873,8282,611,0.2534415906625858,0.14924054468249542,0.004513259180868488,0.162789091467857,0.198149032592773,0.265276679992676,8.56922054290771,0.22755586624145502,0.044596276283264194,2.96525812149048,3.58907985687256,4.41688013076782,0.593363418579102,0.0461707162857056,0.354763374328613,0.197431640625,0.0679362773895264,6.112528487807877,1,10.6800003051758,22.5499992370605,130.76992,14.113266206763303,1138645,8.000737718955426,11.3000001907349,2017
75.0348968505859,0.05388159726284956,47.4644165039063,69.8888626098633,0.023488091539606775,0,CA-506,0.190329641103745,0.49089163159827154,45.2303810119629,0,0.5848419803993561,37.2909131404815,2.4664032459259,10.1866834832902,-0.0795983821153641,434,459,0.2916190906560043,0.12741427239972725,0.004303023211713584,0.177423864603043,0.20500186920166003,0.254181175231934,12.1251249313354,0.20826086044311498,0.0755912590026855,3.84595108032227,3.38290929794312,8.03793144226074,0.789311828613281,0.122645902633667,0.487841377258301,0.20413803100585898,0.0684267902374268,17.147537411891918,0,11.7228698730469,20.4785423278809,19.6762,67.86390100424049,495698,50.716363592348564,10.190770149231,2017
92.0,0.06057384947157518,47.75,61.4533348083496,0.024505605432604806,0,CA-507,7.11668920516968,0.5122470672804857,52.5099983215332,0,0.15992306868757933,32.8932716806643,2.82494401931763,10.66443,-0.367786824703217,-511,0,0.22196136610433906,0.20899928115871097,0.0015600385421286878,0.198849186301231,0.193504848480225,0.276895561218262,7.62124729156494,0.312921466827393,0.0327569723129272,2.6242082118988,3.09660530090332,12.6965312957764,0.42807792663574196,0.0362643671035767,0.36590038299560496,0.158609895706177,0.0679536390304565,15.638621660064542,1,17.0100002288818,40.8099975585938,33.28338,42.7098787146506,261532,27.071257054586056,7.80000019073486,2017
92.0,0.04409584441634326,48.3800010681152,65.216667175293,0.009531388537624093,0,CA-508,2.22110033035278,0.5038954054564747,47.5400009155273,0,0.33582973589732407,28.9829637114645,2.62828516960144,10.20569,-0.111839801073074,-53,154,0.24410238520908734,0.14926089041991888,0.0012572857163621564,0.199699774384499,0.207724952697754,0.333577728271484,12.8413934707642,0.264206523895264,0.0697454738616943,1.92386507987976,5.66453123092651,12.1039381027222,0.6194951248168951,0.06717720508575441,0.42297657012939505,0.21111314773559597,0.0641322422027588,16.351981860201455,1,19.2700004577637,40.439998626709,19.53274,81.72357156354016,275196,65.37158970333871,9.69999980926514,2017
78.0,0.01897065369996233,42.8899993896484,67.6866683959961,0.007042655434943899,0,CA-509,-2.01461100578308,0.5030647536212033,48.7599983215332,0,0.2502482621648461,6.85509169263683,2.13653063774109,9.93787,0.473449051380157,120,81,0.23868552317684255,0.2053327854444178,0.0013697222888059445,0.186979502439499,0.168808746337891,0.36064094543457004,18.6807289123535,0.335694046020508,0.0527520608901978,3.22289538383484,4.02374696731567,10.5074329376221,0.794472274780273,0.0514540100097656,0.428687057495117,0.276020965576172,0.10655631065368701,18.262963850745926,0,20.2700004577637,65.9199981689453,17.01242,141.3096827951466,87609,123.0467189444007,12.8000001907349,2017
95.0,0.05259784281236088,46.810001373291,76.8166656494141,0.02605878234719305,0,CA-510,2.44359993934631,0.5054908719449231,45.0400009155273,0,0.4564821844526584,48.7848641320601,2.12584781646729,11.02449,0.638377070426941,2891,0,0.2992483647453695,0.12544125552088933,0.006976963275348987,0.177937731146812,0.187065353393555,0.300227699279785,14.3922729492188,0.205292129516602,0.0861658382415771,4.06775283813477,3.49101161956787,5.72938013076782,0.8337541961669921,0.0688201570510864,0.43433845520019504,0.234563732147217,0.06972327232360839,15.516677657646675,1,6.98000001907349,18.0400009155273,31.10273,30.682382844465625,541353,15.165705186818952,16.7000007629395,2017
93.0,0.1493516221023187,47.2299995422363,75.7799987792969,0.07015309943973395,1,CA-511,-13.8970699310303,0.5016600979988942,45.25,0,0.4113638406414869,51.7482052645573,2.17133688926697,10.59034,0.685505092144012,5923,0,0.30241020626615495,0.12200698902619386,0.005414724892209387,0.178657010197639,0.18704149246215798,0.301326751708984,14.3359470367432,0.19869918823242202,0.0812799453735352,4.6360297203064,3.22453427314758,7.18732118606567,0.8190515899658201,0.0716035127639771,0.443184013366699,0.22829927444458,0.0699371242523193,13.278060286479258,0,7.40000009536743,18.3299999237061,42.90724,20.99976303769335,734294,7.721702751214091,18.0,2017
93.0,0.2812707504668246,48.7400016784668,63.2700004577637,0.02311967472364114,0,CA-512,25.3405990600586,0.5069591624315681,48.5999984741211,1,0.24698107102620845,53.3537645229165,2.85876655578613,10.87136,-1.11787247657776,-1079,408,0.22901498386742572,0.15401378188343745,0.013936517053229049,0.169358253479004,0.194124774932861,0.25062931060791,6.55412578582764,0.23780696868896498,0.0303561615943909,2.58168697357178,2.31394004821777,8.4061975479126,0.507203826904297,0.0754070711135864,0.408666343688965,0.16706592559814498,0.051207861900329596,8.004563640828993,1,13.9799995422363,33.0800018310547,85.83356,16.28201013304988,769561,8.27744649222089,8.60000038146973,2017
95.037483215332,0.03408927144335705,40.4027366638184,74.2261199951172,0.0240897954905737,1,CA-513,14.7547702789307,0.48726892793040655,46.3557929992676,0,0.6174946612689803,14.4899790532072,1.94957089424133,10.2725190293663,-0.0080926418304443,-4286,1154,0.33091289025141163,0.1064045120465354,0.0012069462458567516,0.181220516562462,0.17344747543335,0.276207008361816,22.2120685577393,0.177514324188232,0.109183597564697,3.46831870079041,2.82661604881287,5.95673942565918,0.8629937744140631,0.09688863754272459,0.45080776214599605,0.240897617340088,0.0693652725219727,5.797272334237315,0,10.6604642868042,16.7355937957764,20.87201,13.969133618939066,610632,8.171861284701752,15.4735946655273,2017
97.3170318603516,0.08936888497135302,39.7519073486328,73.0886459350586,0.04475363596297929,1,CA-514,32.7306289672852,0.5033018951079771,47.6730995178223,0,0.5347739092111062,17.5009350189692,2.04412460327148,10.4827046380256,0.257728815078735,-1739,3233,0.31245658880564126,0.11945967386513882,0.0013177611282503305,0.162301123142242,0.181171112060547,0.316176242828369,24.2538547515869,0.21206495285034202,0.0947345447540283,4.71171808242798,4.85741138458252,5.84536790847778,0.813604431152344,0.0944434070587158,0.463736038208008,0.264470634460449,0.067774510383606,4.292639929484355,0,12.1385831832886,20.2139892578125,90.06586,17.769942706037902,1134500,13.477302776553548,13.7229337692261,2017
94.5862426757813,0.058876972399461144,37.0593376159668,69.6988067626953,0.013066134775843523,0,CA-515,1.38855040073395,0.5117200472018296,44.7117156982422,0,0.12895706930941217,22.4280418043889,2.44129920005798,9.94764315301956,0.669829905033112,6189,271,0.2358337075366284,0.2013993462755459,0.001929844714334945,0.205106019973755,0.191190280914307,0.268951148986816,7.93700885772705,0.253868789672852,0.045496315956115696,5.2140645980835,0.933358728885651,4.22521066665649,0.624529647827148,0.0210780072212219,0.29490438461303703,0.173680438995361,0.10964301109314001,10.881483724767385,1,25.3217010498047,59.057014465332,12.69692,20.44716423521549,478795,9.565680510448104,16.2482566833496,2017
95.0055694580078,0.023309813694916998,34.7594680786133,69.6871109008789,0.018620873491750997,0,CA-516,-0.266440004110336,0.4891335416593067,45.4326400756836,0,0.12015248690468926,-3.5212569537394,1.9625061750412,9.75659874535522,0.65984719991684,491,448,0.22613217030487745,0.20356102527210304,0.0021581971346079113,0.186659395694733,0.17565315246582,0.292616691589355,16.9241828918457,0.304081802368164,0.07435618877410889,4.29866218566895,3.10248517990112,6.88116550445557,0.8118727874755859,0.0263126349449158,0.36458797454833997,0.238101234436035,0.125088882446289,17.02149525806835,0,14.0695705413818,54.8647193908691,3.46705,29.996370888746863,311371,12.974875630678515,18.9754524230957,2017
84.0,0.08103834125196789,45.5900001525879,71.6666641235352,0.020007200897994338,1,CA-517,2.01251983642578,0.5022979336246638,47.1199989318848,0,0.3389152058962647,35.9071608195572,2.58550596237183,11.15896,-0.461578100919724,-50,81,0.238074395159867,0.179245882427691,0.0024497172588581633,0.200774282217026,0.18144575119018602,0.22757270812988298,7.73602342605591,0.25130125045776397,0.042943024635314894,5.797532081604,3.32368659973145,8.07399559020996,0.680546875,0.056020255088806196,0.384081001281738,0.192812175750732,0.0846484661102295,14.048810792875347,0,17.8099994659424,36.0099983215332,7.15483,22.238067335455952,141649,8.189256542580605,11.5,2017
89.0,0.14980309685272916,46.689998626709,72.7133331298828,0.1376959379357646,1,CA-518,1.04416036605835,0.5033975445019282,42.7700004577637,0,0.2611498962113745,45.4900098375114,2.4849066734314,11.03,0.53264582157135,3963,1061,0.24824785723045617,0.1466712694007513,0.008332614156132612,0.180765554308891,0.187261371612549,0.290533981323242,11.0604152679443,0.21762378692627,0.0550673580169678,4.68238115310669,4.28733396530151,6.41043043136597,0.750287933349609,0.04553555965423581,0.407611045837402,0.27029109954833996,0.11602223396301299,7.15392057558401,0,12.4799995422363,22.8600006103516,12.88063,27.979778251173016,440318,20.825857675589006,13.6999998092651,2017
98.0,0.04570356472795497,43.0699996948242,75.4333343505859,0.01505352610087187,0,CA-519,0.329400062561035,0.5053614391347533,48.1599998474121,0,0.16041937975940845,5.9198313563855,2.10413408279419,10.65834,0.349710166454315,1641,0,0.23548394216973845,0.1780995475113122,0.0020395099878600595,0.18938584625721,0.16627965927124,0.347388725280762,19.1713943481445,0.285071048736572,0.0660966539382935,6.10972261428833,3.15341353416443,7.24928951263428,0.738268203735352,0.0294134855270386,0.41464241027832005,0.24372442245483397,0.106771831512451,19.86535702461097,0,16.25,55.9599990844727,5.28301,52.753559209800244,226525,32.88820218518927,11.6000003814697,2017
97.0,0.07310378684756655,46.9000015258789,78.0666656494141,0.029894599037481682,0,CA-520,3.41845011711121,0.49616926635872033,45.8899993896484,0,0.5887391307581877,63.8640070254673,2.00283050537109,10.85178,0.0169091522693634,-907,657,0.3328200894085794,0.10936558587909759,0.002131078035391516,0.176184564828873,0.17248519897460898,0.274972057342529,19.8666305541992,0.185869426727295,0.105905141830444,4.2821478843689,4.17810153961182,5.3803186416626,0.863944473266602,0.0891273784637451,0.47759037017822303,0.281512031555176,0.0673566007614136,5.8018878450449645,1,5.80999994277954,14.460000038147,7.38049,16.884981292630858,268878,11.083093447585894,14.1000003814697,2017
89.0,0.1417954333924495,46.1300010681152,76.3199996948242,0.023685051329187485,0,CA-521,0.599930167198181,0.5130094138239203,48.7899971008301,0,0.3155135928579036,23.6819073887445,2.35232710838318,9.63067,0.331417381763458,2477,243,0.2718803106145148,0.11811964308039952,0.0042461763575493494,0.194696336984634,0.162367725372314,0.316764297485352,18.1992874145508,0.241191558837891,0.058956255912780794,2.1916606426239,3.77751636505127,5.00536108016968,0.586408271789551,0.0506175565719604,0.487290458679199,0.2095556640625,0.0715573644638062,11.576271421890267,1,12.7200002670288,22.9200000762939,4.8786,21.254034330590528,215959,9.677762908700263,9.60000038146973,2017
